id,zip,lat,log,flag,city,city_slug,state_id,state,state_slug
36440,88433,34.9102,-103.8154,NULL,Quay,quay,NM,New Mexico,new-mexico
36441,88434,35.186,-103.3024,NULL,San Jon,san-jon,NM,New Mexico,new-mexico
36442,88435,34.913,-104.6976,NULL,Santa Rosa,santa-rosa,NM,New Mexico,new-mexico
36443,88436,36.1315,-103.1217,NULL,Sedan,sedan,NM,New Mexico,new-mexico
36444,88439,35.5291,-104.555,NULL,Trementina,trementina,NM,New Mexico,new-mexico
36445,88510,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36446,88511,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36447,88512,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36448,88513,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36449,88514,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36450,88515,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36451,88516,31.694842,-106.299987,NULL,El Paso,el-paso,TX,Texas,texas
36452,88517,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36453,88518,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36454,88519,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36455,88520,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36456,88521,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36457,88523,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36458,88524,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36459,88525,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36460,88526,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36461,88527,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36462,88528,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36463,88529,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36464,88530,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36465,88531,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36466,88532,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36467,88533,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36468,88534,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36469,88535,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36470,88536,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36471,88538,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36472,88539,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36473,88540,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36474,88541,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36475,88542,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36476,88543,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36477,88544,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36478,88545,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36479,88546,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36480,88547,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36481,88548,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36482,88549,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36483,88550,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36484,88553,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36485,88554,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36486,88555,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36487,88556,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36488,88557,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36489,88558,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36490,88559,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36491,88560,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36492,88561,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36493,88562,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36494,88563,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36495,88565,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36496,88566,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36497,88567,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36498,88568,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36499,88569,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36500,88570,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36501,88571,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36502,88572,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36503,88573,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36504,88574,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36505,88575,33.4074,-105.6363,NULL,El Paso,el-paso,TX,Texas,texas
36506,88576,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36507,88577,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36508,88578,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36509,88579,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36510,88580,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36511,88581,29.6646,-95.1005,NULL,El Paso,el-paso,TX,Texas,texas
36512,88582,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36513,88583,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36514,88584,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36515,88585,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36516,88586,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36517,88587,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36518,88588,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36519,88589,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36520,88590,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36521,88595,31.8493,-106.438,NULL,El Paso,el-paso,TX,Texas,texas
36522,88901,36.1441,-115.281,NULL,The Lakes,the-lakes,NV,Nevada,nevada
36523,88905,36.1441,-115.281,NULL,The Lakes,the-lakes,NV,Nevada,nevada
36524,89001,37.2738,-115.3905,NULL,Alamo,alamo,NV,Nevada,nevada
36525,89003,36.9576,-116.7263,NULL,Beatty,beatty,NV,Nevada,nevada
36526,89004,36.0854,-115.4707,NULL,Blue Diamond,blue-diamond,NV,Nevada,nevada
36527,89005,35.9867,-114.8246,NULL,Boulder City,boulder-city,NV,Nevada,nevada
36528,89006,36.0162,-114.7394,NULL,Boulder City,boulder-city,NV,Nevada,nevada
36529,89007,36.6348,-114.1881,NULL,Bunkerville,bunkerville,NV,Nevada,nevada
36530,89008,37.2764,-114.5463,NULL,Caliente,caliente,NV,Nevada,nevada
36531,89009,36.057,-114.961,NULL,Henderson,henderson,NV,Nevada,nevada
36532,89010,37.7776,-118.0839,NULL,Dyer,dyer,NV,Nevada,nevada
36533,89011,36.0828,-114.9685,NULL,Henderson,henderson,NV,Nevada,nevada
36534,89012,36.0119,-115.044,NULL,Henderson,henderson,NV,Nevada,nevada
36535,89013,37.3979,-117.403,NULL,Goldfield,goldfield,NV,Nevada,nevada
36536,89014,36.0617,-115.0581,NULL,Henderson,henderson,NV,Nevada,nevada
36537,89015,36.0393,-114.9281,NULL,Henderson,henderson,NV,Nevada,nevada
36538,89016,36.0578,-115.0244,NULL,Henderson,henderson,NV,Nevada,nevada
36539,89017,37.7309,-115.2478,NULL,Hiko,hiko,NV,Nevada,nevada
36540,89018,36.5416,-115.6686,NULL,Indian Springs,indian-springs,NV,Nevada,nevada
36541,89019,35.7662,-115.7345,NULL,Jean,jean,NV,Nevada,nevada
36542,89020,36.5367,-116.4348,NULL,Amargosa Valley,amargosa-valley,NV,Nevada,nevada
36543,89021,36.6309,-114.467,NULL,Logandale,logandale,NV,Nevada,nevada
36544,89022,38.541,-117.0206,NULL,Manhattan,manhattan,NV,Nevada,nevada
36545,89023,36.6205,-116.0309,NULL,Mercury,mercury,NV,Nevada,nevada
36546,89024,36.7528,-114.1086,NULL,Mesquite,mesquite,NV,Nevada,nevada
36547,89025,36.6151,-114.9107,NULL,Moapa,moapa,NV,Nevada,nevada
36548,89026,35.7552,-115.2896,NULL,Jean,jean,NV,Nevada,nevada
36549,89027,36.8112,-114.1236,NULL,Mesquite,mesquite,NV,Nevada,nevada
36550,89028,35.0907,-114.6975,NULL,Laughlin,laughlin,NV,Nevada,nevada
36551,89029,35.1256,-114.6863,NULL,Laughlin,laughlin,NV,Nevada,nevada
36552,89030,36.2115,-115.1241,NULL,North Las Vegas,north-las-vegas,NV,Nevada,nevada
36553,89031,36.2589,-115.1717,NULL,North Las Vegas,north-las-vegas,NV,Nevada,nevada
36554,89032,36.2232,-115.1727,NULL,North Las Vegas,north-las-vegas,NV,Nevada,nevada
36555,89033,36.2658,-115.1399,NULL,North Las Vegas,north-las-vegas,NV,Nevada,nevada
36556,89036,36.3715,-114.883,NULL,North Las Vegas,north-las-vegas,NV,Nevada,nevada
36557,89039,35.2879,-114.8799,NULL,Cal Nev Ari,cal-nev-ari,NV,Nevada,nevada
36558,89040,36.3581,-114.5386,NULL,Overton,overton,NV,Nevada,nevada
36559,89041,36.1965,-115.9946,NULL,Pahrump,pahrump,NV,Nevada,nevada
36560,89042,37.744,-114.3222,NULL,Panaca,panaca,NV,Nevada,nevada
36561,89043,38.2574,-114.4722,NULL,Pioche,pioche,NV,Nevada,nevada
36562,89045,38.8784,-116.9522,NULL,Round Mountain,round-mountain,NV,Nevada,nevada
36563,89046,35.5133,-114.8866,NULL,Searchlight,searchlight,NV,Nevada,nevada
36564,89047,37.7659,-117.6479,NULL,Silverpeak,silverpeak,NV,Nevada,nevada
36565,89048,36.166,-116.0038,NULL,Pahrump,pahrump,NV,Nevada,nevada
36566,89049,38.3644,-116.2616,NULL,Tonopah,tonopah,NV,Nevada,nevada
36567,89052,35.9551,-115.0567,NULL,Henderson,henderson,NV,Nevada,nevada
36568,89053,35.9812,-115.06,NULL,Henderson,henderson,NV,Nevada,nevada
36569,89060,36.3942,-116.0635,NULL,Pahrump,pahrump,NV,Nevada,nevada
36570,89061,36.0876,-115.8966,NULL,Pahrump,pahrump,NV,Nevada,nevada
36571,89070,36.5147,-115.5545,NULL,Indian Springs,indian-springs,NV,Nevada,nevada
36572,89074,36.0366,-115.0809,NULL,Henderson,henderson,NV,Nevada,nevada
36573,89077,36.035,-114.976,NULL,Henderson,henderson,NV,Nevada,nevada
36574,89084,36.2969,-115.1741,NULL,North Las Vegas,north-las-vegas,NV,Nevada,nevada
36575,89086,36.2924,-115.1084,NULL,North Las Vegas,north-las-vegas,NV,Nevada,nevada
36576,89101,36.1725,-115.1223,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36577,89102,36.1453,-115.1868,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36578,89103,36.1118,-115.2117,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36579,89104,36.1514,-115.1086,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36580,89106,36.1817,-115.1633,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36581,89107,36.1707,-115.2103,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36582,89108,36.2053,-115.2237,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36583,89109,36.1253,-115.1638,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36584,89110,36.1714,-115.0477,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36585,89111,36.0861,-115.147,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36586,89112,36.1146,-115.016,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36587,89113,36.0611,-115.2635,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36588,89114,36.1518,-115.153,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36589,89115,36.2537,-115.041,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36590,89116,36.1519,-115.11,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36591,89117,36.1426,-115.28,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36592,89118,36.0772,-115.2139,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36593,89119,36.0847,-115.1461,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36594,89120,36.0813,-115.0954,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36595,89121,36.1215,-115.0913,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36596,89122,36.1064,-115.0403,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36597,89123,36.0352,-115.1487,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36598,89124,36.4258,-115.4809,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36599,89125,36.2249,-115.2652,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36600,89126,36.1442,-115.205,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36601,89127,36.2292,-115.2566,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36602,89128,36.1968,-115.2644,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36603,89129,36.2333,-115.2902,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36604,89130,36.2541,-115.2271,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36605,89131,36.3062,-115.2427,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36606,89132,36.0862,-115.147,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36607,89133,36.2066,-115.252,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36608,89134,36.2027,-115.3078,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36609,89135,36.101,-115.3759,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36610,89137,36.1896,-115.314,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36611,89138,36.1667,-115.3612,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36612,89139,36.0345,-115.2116,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36613,89141,35.9884,-115.207,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36614,89142,36.1479,-115.0363,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36615,89143,36.3223,-115.2932,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36616,89144,36.1789,-115.3207,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36617,89145,36.1677,-115.2779,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36618,89146,36.1432,-115.2269,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36619,89147,36.1127,-115.2801,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36620,89148,36.0588,-115.3104,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36621,89149,36.2722,-115.2925,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36622,89150,36.1266,-115.214,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36623,89151,36.1443,-115.228,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36624,89152,36.1705,-115.209,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36625,89153,36.1592,-115.203,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36626,89154,36.1073,-115.1435,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36627,89155,36.173,-115.122,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36628,89156,36.1635,-114.9882,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36629,89159,36.0722,-115.141,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36630,89160,36.1226,-115.092,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36631,89163,36.1772,-115.135,NULL,The Lakes,the-lakes,NV,Nevada,nevada
36632,89164,36.1296,-115.28,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36633,89170,36.0861,-115.147,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36634,89173,36.116,-115.225,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36635,89177,36.0858,-115.147,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36636,89180,36.1519,-115.11,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36637,89185,36.1519,-115.11,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36638,89191,36.2396,-115.0256,NULL,Nellis AFB,nellis-afb,NV,Nevada,nevada
36639,89193,36.0097,-115.1277,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36640,89195,36.2057,-115.223,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36641,89199,36.1516,-115.109,NULL,Las Vegas,las-vegas,NV,Nevada,nevada
36642,89301,39.5445,-114.7731,NULL,Ely,ely,NV,Nevada,nevada
36643,89310,39.4135,-117.1646,NULL,Austin,austin,NV,Nevada,nevada
36644,89311,38.9871,-114.1943,NULL,Baker,baker,NV,Nevada,nevada
36645,89314,38.8548,-115.7671,NULL,Duckwater,duckwater,NV,Nevada,nevada
36646,89315,39.0369,-114.8473,NULL,Ely,ely,NV,Nevada,nevada
36647,89316,39.6306,-116.1773,NULL,Eureka,eureka,NV,Nevada,nevada
36648,89317,38.6583,-115.099,NULL,Lund,lund,NV,Nevada,nevada
36649,89318,39.4386,-114.8036,NULL,Mc Gill,mc-gill,NV,Nevada,nevada
36650,89319,39.2963,-114.976,NULL,Ruth,ruth,NV,Nevada,nevada
36651,89402,39.2255,-120.0029,NULL,Crystal Bay,crystal-bay,NV,Nevada,nevada
36652,89403,39.1983,-119.4703,NULL,Dayton,dayton,NV,Nevada,nevada
36653,89404,41.8868,-118.7058,NULL,Denio,denio,NV,Nevada,nevada
36654,89405,40.4807,-119.4246,NULL,Empire,empire,NV,Nevada,nevada
36655,89406,39.5222,-118.3167,NULL,Fallon,fallon,NV,Nevada,nevada
36656,89407,39.2577,-118.7823,NULL,Fallon,fallon,NV,Nevada,nevada
36657,89408,39.5641,-119.1715,NULL,Fernley,fernley,NV,Nevada,nevada
36658,89409,38.7847,-118.1032,NULL,Gabbs,gabbs,NV,Nevada,nevada
36659,89410,38.8703,-119.6115,NULL,Gardnerville,gardnerville,NV,Nevada,nevada
36660,89411,39.019,-119.8502,NULL,Genoa,genoa,NV,Nevada,nevada
36661,89412,41.1078,-119.6995,NULL,Gerlach,gerlach,NV,Nevada,nevada
36662,89413,39.0739,-119.921,NULL,Glenbrook,glenbrook,NV,Nevada,nevada
36663,89414,41.0462,-117.1782,NULL,Golconda,golconda,NV,Nevada,nevada
36664,89415,38.4855,-118.6415,NULL,Hawthorne,hawthorne,NV,Nevada,nevada
36665,89418,40.5484,-118.0344,NULL,Imlay,imlay,NV,Nevada,nevada
36666,89419,40.2717,-118.179,NULL,Lovelock,lovelock,NV,Nevada,nevada
36667,89420,38.5446,-118.2267,NULL,Luning,luning,NV,Nevada,nevada
36668,89421,42.0514,-117.9009,NULL,Mc Dermitt,mc-dermitt,NV,Nevada,nevada
36669,89422,38.1737,-118.4148,NULL,Mina,mina,NV,Nevada,nevada
36670,89423,39.0176,-119.7487,NULL,Minden,minden,NV,Nevada,nevada
36671,89424,39.851,-119.3237,NULL,Nixon,nixon,NV,Nevada,nevada
36672,89425,41.6654,-117.9083,NULL,Orovada,orovada,NV,Nevada,nevada
36673,89426,41.4881,-117.431,NULL,Paradise Valley,paradise-valley,NV,Nevada,nevada
36674,89427,38.9205,-118.7004,NULL,Schurz,schurz,NV,Nevada,nevada
36675,89428,39.261,-119.6346,NULL,Silver City,silver-city,NV,Nevada,nevada
36676,89429,39.364,-119.3053,NULL,Silver Springs,silver-springs,NV,Nevada,nevada
36677,89430,38.7751,-119.3051,NULL,Smith,smith,NV,Nevada,nevada
36678,89431,39.5405,-119.7495,NULL,Sparks,sparks,NV,Nevada,nevada
36679,89432,39.5408,-119.748,NULL,Sparks,sparks,NV,Nevada,nevada
36680,89433,39.609,-119.7767,NULL,Sun Valley,sun-valley,NV,Nevada,nevada
36681,89434,39.5321,-119.6404,NULL,Sparks,sparks,NV,Nevada,nevada
36682,89435,39.5442,-119.737,NULL,Sparks,sparks,NV,Nevada,nevada
36683,89436,39.6043,-119.6878,NULL,Sparks,sparks,NV,Nevada,nevada
36684,89438,40.7732,-117.1077,NULL,Valmy,valmy,NV,Nevada,nevada
36685,89439,39.5296,-120.0039,NULL,Verdi,verdi,NV,Nevada,nevada
36686,89440,39.2965,-119.6588,NULL,Virginia City,virginia-city,NV,Nevada,nevada
36687,89442,39.6598,-119.4212,NULL,Wadsworth,wadsworth,NV,Nevada,nevada
36688,89444,38.7071,-119.3719,NULL,Wellington,wellington,NV,Nevada,nevada
36689,89445,41.1691,-118.2742,NULL,Winnemucca,winnemucca,NV,Nevada,nevada
36690,89446,41.2171,-117.8703,NULL,Winnemucca,winnemucca,NV,Nevada,nevada
36691,89447,38.8122,-119.1312,NULL,Yerington,yerington,NV,Nevada,nevada
36692,89448,39.0078,-119.9241,NULL,Zephyr Cove,zephyr-cove,NV,Nevada,nevada
36693,89449,38.9643,-119.9068,NULL,Stateline,stateline,NV,Nevada,nevada
36694,89450,39.2405,-119.939,NULL,Incline Village,incline-village,NV,Nevada,nevada
36695,89451,39.2415,-119.9339,NULL,Incline Village,incline-village,NV,Nevada,nevada
36696,89452,39.2551,-119.9589,NULL,Incline Village,incline-village,NV,Nevada,nevada
36697,89496,39.4515,-118.8039,NULL,Fallon,fallon,NV,Nevada,nevada
36698,89501,39.5257,-119.813,NULL,Reno,reno,NV,Nevada,nevada
36699,89502,39.4921,-119.7451,NULL,Reno,reno,NV,Nevada,nevada
36700,89503,39.5408,-119.8398,NULL,Reno,reno,NV,Nevada,nevada
36701,89504,39.526,-119.812,NULL,Reno,reno,NV,Nevada,nevada
36702,89505,39.5267,-119.8115,NULL,Reno,reno,NV,Nevada,nevada
36703,89506,39.7014,-119.8228,NULL,Reno,reno,NV,Nevada,nevada
36704,89507,39.526,-119.812,NULL,Reno,reno,NV,Nevada,nevada
36705,89509,39.4966,-119.8273,NULL,Reno,reno,NV,Nevada,nevada
36706,89510,40.0558,-119.663,NULL,Reno,reno,NV,Nevada,nevada
36707,89511,39.3953,-119.8949,NULL,Reno,reno,NV,Nevada,nevada
36708,89512,39.5528,-119.8007,NULL,Reno,reno,NV,Nevada,nevada
36709,89513,39.526,-119.812,NULL,Reno,reno,NV,Nevada,nevada
36710,89515,39.5222,-120.001,NULL,Reno,reno,NV,Nevada,nevada
36711,89520,39.526,-119.812,NULL,Reno,reno,NV,Nevada,nevada
36712,89523,39.524,-119.9138,NULL,Reno,reno,NV,Nevada,nevada
36713,89533,39.526,-119.812,NULL,Reno,reno,NV,Nevada,nevada
36714,89557,39.5443,-119.8156,NULL,Reno,reno,NV,Nevada,nevada
36715,89570,39.526,-119.812,NULL,Reno,reno,NV,Nevada,nevada
36716,89595,39.5241,-119.7784,NULL,Reno,reno,NV,Nevada,nevada
36717,89599,39.526,-119.812,NULL,Reno,reno,NV,Nevada,nevada
36718,89701,39.1397,-119.7184,NULL,Carson City,carson-city,NV,Nevada,nevada
36719,89702,39.1592,-119.736,NULL,Carson City,carson-city,NV,Nevada,nevada
36720,89703,39.1639,-119.8128,NULL,Carson City,carson-city,NV,Nevada,nevada
36721,89704,39.2668,-119.8174,NULL,Washoe Valley,washoe-valley,NV,Nevada,nevada
36722,89705,39.1106,-119.8622,NULL,Carson City,carson-city,NV,Nevada,nevada
36723,89706,39.2197,-119.7061,NULL,Carson City,carson-city,NV,Nevada,nevada
36724,89711,39.1639,-119.766,NULL,Carson City,carson-city,NV,Nevada,nevada
36725,89712,39.1639,-119.766,NULL,Carson City,carson-city,NV,Nevada,nevada
36726,89713,39.1639,-119.766,NULL,Carson City,carson-city,NV,Nevada,nevada
36727,89714,39.1348,-119.667,NULL,Carson City,carson-city,NV,Nevada,nevada
36728,89721,39.2645,-119.6391,NULL,Carson City,carson-city,NV,Nevada,nevada
36729,89801,41.249,-115.7589,NULL,Elko,elko,NV,Nevada,nevada
36730,89802,40.9007,-115.7458,NULL,Elko,elko,NV,Nevada,nevada
36731,89803,40.7444,-115.882,NULL,Elko,elko,NV,Nevada,nevada
36732,89815,40.6171,-115.5956,NULL,Spring Creek,spring-creek,NV,Nevada,nevada
36733,89820,40.4266,-116.9737,NULL,Battle Mountain,battle-mountain,NV,Nevada,nevada
36734,89821,40.4924,-116.4622,NULL,Crescent Valley,crescent-valley,NV,Nevada,nevada
36735,89822,40.5313,-116.1942,NULL,Carlin,carlin,NV,Nevada,nevada
36736,89823,41.0048,-115.2745,NULL,Deeth,deeth,NV,Nevada,nevada
36737,89825,41.8882,-114.7233,NULL,Jackpot,jackpot,NV,Nevada,nevada
36738,89826,41.8873,-115.3813,NULL,Jarbidge,jarbidge,NV,Nevada,nevada
36739,89828,40.7505,-115.3631,NULL,Lamoille,lamoille,NV,Nevada,nevada
36740,89830,41.2753,-114.2882,NULL,Montello,montello,NV,Nevada,nevada
36741,89831,41.7325,-116.1122,NULL,Mountain City,mountain-city,NV,Nevada,nevada
36742,89832,41.9865,-116.1657,NULL,Owyhee,owyhee,NV,Nevada,nevada
36743,89833,40.4711,-115.3169,NULL,Ruby Valley,ruby-valley,NV,Nevada,nevada
36744,89834,41.3738,-116.2641,NULL,Tuscarora,tuscarora,NV,Nevada,nevada
36745,89835,41.1147,-114.8545,NULL,Wells,wells,NV,Nevada,nevada
36746,89883,40.7255,-114.2418,NULL,West Wendover,west-wendover,NV,Nevada,nevada
36747,90001,33.974,-118.2495,NULL,Los Angeles,los-angeles,CA,California,california
36748,90002,33.9491,-118.2467,NULL,Los Angeles,los-angeles,CA,California,california
36749,90003,33.9641,-118.2737,NULL,Los Angeles,los-angeles,CA,California,california
36750,90004,34.0762,-118.3108,NULL,Los Angeles,los-angeles,CA,California,california
36751,90005,34.0591,-118.3064,NULL,Los Angeles,los-angeles,CA,California,california
36752,90006,34.048,-118.2942,NULL,Los Angeles,los-angeles,CA,California,california
36753,90007,34.0281,-118.2849,NULL,Los Angeles,los-angeles,CA,California,california
36754,90008,34.0096,-118.3471,NULL,Los Angeles,los-angeles,CA,California,california
36755,90009,33.9452,-118.383,NULL,Los Angeles,los-angeles,CA,California,california
36756,90010,34.0621,-118.3162,NULL,Los Angeles,los-angeles,CA,California,california
36757,90011,34.0071,-118.2587,NULL,Los Angeles,los-angeles,CA,California,california
36758,90012,34.066,-118.2382,NULL,Los Angeles,los-angeles,CA,California,california
36759,90013,34.0448,-118.2403,NULL,Los Angeles,los-angeles,CA,California,california
36760,90014,34.0431,-118.2517,NULL,Los Angeles,los-angeles,CA,California,california
36761,90015,34.0394,-118.2664,NULL,Los Angeles,los-angeles,CA,California,california
36762,90016,34.0287,-118.3546,NULL,Los Angeles,los-angeles,CA,California,california
36763,90017,34.0529,-118.2643,NULL,Los Angeles,los-angeles,CA,California,california
36764,90018,34.0289,-118.3172,NULL,Los Angeles,los-angeles,CA,California,california
36765,90019,34.0486,-118.3387,NULL,Los Angeles,los-angeles,CA,California,california
36766,90020,34.0664,-118.3099,NULL,Los Angeles,los-angeles,CA,California,california
